index,source,translation,score
204,Design an algorithm to sort a given array of integers.,Reka bentuk algoritma untuk menyusun pelbagai integer yang diberikan.,0.01973549835383892
205,Write a Python program to convert an array of strings to an array of floats.,Tulis program python untuk menukar pelbagai rentetan ke pelbagai terapung.,-0.5256190896034241
206,Generate a code to generate an optimal online shopping cart by evaluating customer input.,Menjana kod untuk menjana keranjang belanja dalam talian yang optimum dengan menilai input pelanggan...,0.05243327096104622
207,Build a program to convert a given integer number to its binary representation.,Bina program untuk menukar nombor integer yang diberikan kepada perwakilan binari.,-0.2819106876850128
208,Create a program in Erlang which takes an array of numerical values and returns the sum of them all.,Buat program di Erlang yang mengambil pelbagai nilai berangka dan mengembalikan jumlah mereka semua.,-0.46415770053863525
209,Design a web page with a table describing a grocery shopping list.,Reka bentuk laman web dengan jadual yang menerangkan senarai membeli -belah runcit.,-0.028981100767850876
210,Write code to sort a list of numbers,Tulis kod untuk menyusun senarai nombor,0.4006436765193939
211,Find the longest repeating substring sequence in a given string,Cari urutan substring yang paling lama berulang dalam rentetan yang diberikan,-0.3861803412437439
212,Construct a binary search tree with the following list of integers.,Bina pokok carian binari dengan senarai bilangan bulat berikut.,-0.26614323258399963
213,Create a function which removes duplicates from a list,Buat fungsi yang menghilangkan pendua dari senarai,-0.742961585521698
214,Implement a hamming code algorithm to detect and correct single-bit errors within a given string of ...,Melaksanakan algoritma kod Hamming untuk mengesan dan membetulkan kesilapan tunggal-bit dalam rentet...,-0.34256818890571594
215,Engineering a search engine suitable for a web-based job recruitment platform.,Kejuruteraan Enjin carian yang sesuai untuk platform pengambilan kerja berasaskan web.,-0.2386225461959839
216,Create an object-oriented program to manage students,Buat program berorientasikan objek untuk menguruskan pelajar,0.3276374936103821
217,Write a Python function to edit the given input string such that all consecutive duplicate character...,Tulis fungsi python untuk mengedit rentetan input yang diberikan supaya semua aksara pendua berturut...,-0.25914305448532104
218,Update the following code to handle an edge case,Kemas kini kod berikut untuk mengendalikan kes kelebihan,-0.7037200331687927
219,Generate a URL-encoded string from a dictionary object.,Menjana rentetan yang dikodkan URL dari objek kamus.,-0.5477200150489807
220,Introduce randomness into the following code,Memperkenalkan rawak ke dalam kod berikut,-0.7090461850166321
221,Suggest a completion to create a function to convert a string to a float.,Cadangkan siap untuk membuat fungsi untuk menukar rentetan ke apungan.,-1.0253697633743286
222,Write a Python program that generates a random password of length 10.,Tulis program python yang menghasilkan kata laluan rawak panjang 10.,-0.14300939440727234
223,Generate Python code that will update the values of a list,Menjana kod python yang akan mengemas kini nilai senarai,-0.03542138263583183
224,Optimize the given code snippet for better performance.,Mengoptimumkan coretan kod yang diberikan untuk prestasi yang lebih baik.,0.0174102783203125
225,Modify the given SQL query to add an ORDER BY clause.,Ubah suai pertanyaan SQL yang diberikan untuk menambah pesanan mengikut klausa.,-0.2963659167289734
226,Design a Ruby code snippet to check if a given number is divisible by 2 or 3.,Reka bentuk coretan kod ruby untuk memeriksa sama ada nombor tertentu boleh dibahagikan dengan 2 ata...,-0.1742788553237915
227,Create a machine learning model to detect fraudulent transactions in a given dataset.,Buat model pembelajaran mesin untuk mengesan urus niaga penipuan dalam dataset tertentu.,0.47819963097572327
228,Design a function to create a list of prime numbers within a given interval,Reka bentuk fungsi untuk membuat senarai nombor perdana dalam selang waktu tertentu,-0.2962384521961212
229,Generate code that encrypts a given string using the Caesar Cipher.,Menjana kod yang menyulitkan rentetan yang diberikan menggunakan cipher Caesar.,-0.3453419506549835
230,Generate a program to convert an array of integers into its binary representation.,Menjana program untuk menukar pelbagai bilangan bulat ke dalam perwakilan binari.,-0.6323701739311218
231,Suggest modifications to the following code to print the first 5 elements of a list,Cadangkan pengubahsuaian ke kod berikut untuk mencetak 5 elemen pertama senarai,0.0005334541201591492
232,Write C Code to implement a basic stack structure?,Tulis kod C untuk melaksanakan struktur timbunan asas?,-0.6345741152763367
233,Generate a JavaScript code fragment that takes in array of integers and removes the duplicates,Menjana serpihan kod JavaScript yang mengambil pelbagai bilangan bulat dan membuang pendua,-0.49422600865364075
234,Generate a Prolog query to list the title of all movies in a database,Menjana pertanyaan prolog untuk menyenaraikan tajuk semua filem dalam pangkalan data,-0.15135622024536133
235,Can you create a Java program to calculate the mean of a given array of numbers?,Bolehkah anda membuat program Java untuk mengira min bagi pelbagai nombor?,-0.25579267740249634
236,Implement a code to perform Bubble Sort on a given array of integers.,Melaksanakan kod untuk melakukan jenis gelembung pada pelbagai bilangan bulat.,-0.6639223694801331
237,Research and create a program that evaluates a mathematical expression passed as a string.,Penyelidikan dan membuat program yang menilai ungkapan matematik yang diluluskan sebagai rentetan.,-0.3504578173160553
238,Generate a function that can identify the language of a given string.,Menjana fungsi yang dapat mengenal pasti bahasa rentetan yang diberikan.,-0.11466118693351746
239,Generate code to calculate the maximum depth of a binary tree,Menjana kod untuk mengira kedalaman maksimum pokok binari,0.03328702226281166
240,Convert a given sentence to uppercase using Python.,Tukar ayat yang diberikan kepada huruf besar menggunakan python.,-0.47674188017845154
241,Rewrite the following Java code snippet to be thread-safe.,Tulis semula coretan kod Java berikut untuk selamat thread.,-0.3717711567878723
242,Use a for loop to calculate the mean of the list below.,Gunakan gelung untuk mengira min senarai di bawah.,-0.6104422807693481
243,Frame an algorithm to compute all root to leaf paths in a binary tree.,Bingkai algoritma untuk mengira semua akar ke laluan daun dalam pokok binari.,-0.4250374436378479
244,Create an HTML page with an interactive table to visualize the data.,Buat halaman HTML dengan jadual interaktif untuk menggambarkan data.,0.3670786917209625
245,Suggest a method to group a list of strings by their lengths,Cadangkan kaedah untuk mengumpulkan senarai rentetan dengan panjangnya,-0.15953859686851501
246,Derive the partial derivatives of the following equation.,Memperoleh derivatif separa persamaan berikut.,-0.5886380672454834
247,Can you design a C program which finds the length of a given string?,Bolehkah anda merancang program C yang mendapati panjang rentetan yang diberikan?,-0.4942556321620941
248,Produce a SQL query that returns the cities of customers in a table.,Menghasilkan pertanyaan SQL yang mengembalikan bandar -bandar pelanggan dalam jadual.,-0.5282599329948425
249,Generate code for this Neural Network architecture.,Menjana kod untuk seni bina rangkaian saraf ini.,0.001824852079153061
250,Write a code snippet to replace all the vowels with X in a given string.,Tulis coretan kod untuk menggantikan semua vokal dengan x dalam rentetan yang diberikan.,-0.0023591406643390656
251,Write a Swift program to reduce a given array of strings to a single string,Tulis program Swift untuk mengurangkan pelbagai rentetan kepada satu rentetan,-0.3315453827381134
252,Write a single-line CSS code to set the font-family as Arial,Tulis kod CSS satu baris untuk menetapkan keluarga font sebagai arial,0.1462322175502777
253,Modify the following code to improve its efficiency by using built-in functions.,Ubah suai kod berikut untuk meningkatkan kecekapannya dengan menggunakan fungsi terbina dalam.,-0.17956987023353577
254,Write a JavaScript code snippet to reverse a number,Tulis coretan kod JavaScript untuk membalikkan nombor,0.2598024308681488
255,Rewrite the following function in a recursive manner,Tulis semula fungsi berikut secara rekursif,0.2237522453069687
256,What is an efficient way to compute the factorial of a number?,Apakah cara yang berkesan untuk mengira faktorial nombor?,0.026469267904758453
257,Write a pseudocode for a function to reverse a string,Tulis pseudocode untuk fungsi untuk membalikkan rentetan,-0.20973151922225952
258,Generate a program to generate all permutations of a given list of numbers.,Menjana program untuk menjana semua permutasi senarai nombor yang diberikan.,-0.4292474687099457
259,Update the following code so that it sorts the list of strings in descending alphabetical order.,Kemas kini kod berikut supaya ia menyusun senarai rentetan dalam susunan abjad menurun.,0.1406596601009369
260,Create a Django model and view to save a form’s data to a database table.,Buat model Django dan lihat untuk menyimpan data borang ke jadual pangkalan data.,-0.36785170435905457
261,Construct a query to find the average age of customers in 'customers' table with a state of 'TX'.,Bina pertanyaan untuk mencari umur purata pelanggan dalam jadual 'pelanggan' dengan keadaan 'TX'.,-0.5522076487541199
262,Create a SQL query to print the maximum salary of a given table.,Buat pertanyaan SQL untuk mencetak gaji maksimum jadual yang diberikan.,-0.27657487988471985
263,Create a user interface for a School Management System,Buat antara muka pengguna untuk sistem pengurusan sekolah,-0.14524972438812256
264,Write a Ruby program to perform left rotation on an array of size n.,Tulis program Ruby untuk melakukan putaran kiri pada pelbagai saiz n.,-0.6796825528144836
265,Write an SQL query to select tbe top 3 lowest scores in a given table.,Tulis pertanyaan SQL untuk memilih 3 skor terendah dalam jadual tertentu.,-0.19626572728157043
