index,source,translation,score
198,Generate a code to generate the next nth value of the given sequence,Menjana kod untuk menjana nilai nth seterusnya dari urutan yang diberikan,-0.46630027890205383
199,Can you provide an R code snippet to summarize categorical data?,Bolehkah anda memberikan coretan kod R untuk meringkaskan data kategori?,0.09509502351284027
200,Construct a class and functions to represent a Color palette,Bina kelas dan fungsi untuk mewakili palet warna,0.11386328935623169
201,Suggest an algorithm to calculate the area of a circle with a given radius.,Cadangkan algoritma untuk mengira kawasan bulatan dengan jejari yang diberikan.,0.004979781806468964
202,Create a for loop that iterates over a given list and prints each element.,Buat A untuk gelung yang melelehkan senarai tertentu dan mencetak setiap elemen.,-0.7501600384712219
203,Write a function  that can convert a string from camel case notation to snake case notation.,Tulis fungsi yang boleh menukar rentetan dari notasi kes unta ke notasi kes ular.,-0.33642011880874634
204,Write an R program to sort a data frame by descending order according to a specific numerical column...,Tulis program R untuk menyusun bingkai data dengan menurun mengikut urutan mengikut lajur berangka t...,0.09395888447761536
205,Write a Python function to sort an array of numbers in descending order,Tulis fungsi python untuk menyusun pelbagai nombor dalam urutan menurun,0.15829560160636902
206,Create a regular expression to validate the format of an email address.,Buat ungkapan biasa untuk mengesahkan format alamat e -mel.,-0.055783141404390335
207,Write a Python program to sort a list in ascending order with respect to a particular key.,Tulis program Python untuk menyusun senarai dalam urutan menaik berkenaan dengan kunci tertentu.,0.04744722694158554
208,Generate a program in python that converts a given sequence of strings into a list,Menjana program di Python yang menukarkan urutan rentetan yang diberikan ke dalam senarai,-0.2245330810546875
209,Add an exception handling to the following code,Tambahkan pengendalian pengecualian ke kod berikut,-0.27417758107185364
210,Generate code to identify and replace all invalid characters in a string with a valid character.,Menjana kod untuk mengenal pasti dan menggantikan semua aksara tidak sah dalam rentetan dengan watak...,-0.14216801524162292
211,Classify programming language. Create a program to identify the programming language of a given code...,Mengklasifikasikan bahasa pengaturcaraan. Buat program untuk mengenal pasti bahasa pengaturcaraan co...,-0.020240116864442825
212,Construct a random forest classifier on the given dataset.,Bina pengelas hutan rawak pada dataset yang diberikan.,-0.4896162450313568
213,Suggest a condition where the following loop can terminate,Cadangkan keadaan di mana gelung berikut dapat ditamatkan,-0.1760929524898529
214,Write a Javascript program to shuffle an array of numbers.,Tulis program JavaScript untuk mengosongkan pelbagai nombor.,-0.15853746235370636
215,Optimize the code by removing redundant operations in R.,Mengoptimumkan kod dengan mengeluarkan operasi berlebihan di R.,-0.6402217745780945
216,Write a Java program to encode a given number into a string such that only characters from a given s...,Tulis program Java untuk menyandikan nombor tertentu ke dalam rentetan sehingga hanya aksara dari se...,-0.225680410861969
217,Create a function that multiplies a given number by 12.,Buat fungsi yang mengadili nombor tertentu sebanyak 12.,-0.9102437496185303
218,Generate a random 6 number password.,Menjana kata laluan nombor 6 rawak.,-0.3445739150047302
219,Create a script to reverse an array of strings.,Buat skrip untuk membalikkan pelbagai rentetan.,-0.10829484462738037
220,Declare a Python class that demonstrates inheritance.,Mengisytiharkan kelas python yang menunjukkan warisan.,-0.6335260272026062
221,Create a dictionary of 10 key-value pairs with some random values.,Buat kamus 10 pasangan nilai utama dengan beberapa nilai rawak.,0.024682288989424706
222,Implement a decision tree classifier for the Iris dataset.,Melaksanakan pengelas pokok keputusan untuk dataset iris.,-0.844816267490387
223,Construct an algorithm to identify and print duplicate characters from the given string.,Bina algoritma untuk mengenal pasti dan mencetak aksara pendua dari rentetan yang diberikan.,0.12147107720375061
224,Code a program to generate all possible combinations of the given combination of elements,Kod program untuk menjana semua kombinasi kemungkinan gabungan elemen yang diberikan,0.02283739671111107
225,Can you provide a Java program to reverse a string?,Bolehkah anda menyediakan program Java untuk membalikkan rentetan?,0.27820831537246704
226,Update the existing code such that the returned list is sorted in ascending order,Kemas kini kod sedia ada supaya senarai yang dikembalikan disusun mengikut urutan menaik,0.2426585704088211
227,"Generate a table with three columns:  Country Name, Capital City and Population","Menjana jadual dengan tiga lajur: nama negara, ibu kota dan penduduk",0.21551859378814697
228,Construct a for-loop statement to delete all unwanted characters from a given string.,Bina pernyataan untuk melayari untuk memadam semua aksara yang tidak diingini dari rentetan yang dib...,-0.7095293998718262
229,Write an algorithm that takes a string and calculates the number of unique characters in the string.,Tulis algoritma yang mengambil rentetan dan mengira bilangan aksara unik dalam rentetan.,0.08482396602630615
230,Generate a web page to display a chart of monthly sales data.,Menjana laman web untuk memaparkan carta data jualan bulanan.,0.3131802976131439
231,Design a sorting algorithm for an array of numbers in increasing order.,Reka bentuk algoritma penyortiran untuk pelbagai nombor dalam peningkatan urutan.,-0.15608499944210052
232,Generate an algorithm that prints a Pascal triangle of a given number of rows with a given number of...,Menjana algoritma yang mencetak segitiga Pascal sejumlah baris yang diberikan dengan bilangan lajur ...,-0.21601155400276184
233,Generate a Java class that implements quick sorting.,Menjana kelas Java yang melaksanakan penyortiran cepat.,-0.3542616069316864
234,Write a regular expression to identify email addresses.,Tulis ungkapan biasa untuk mengenal pasti alamat e -mel.,0.045392341911792755
235,Rewrite the code to improve readability and efficiency,Tulis semula kod untuk meningkatkan kebolehbacaan dan kecekapan,0.6452751755714417
236,"Given an array of strings, write a function that return the longest string in the array.","Memandangkan pelbagai rentetan, tulis fungsi yang mengembalikan rentetan terpanjang dalam array.",-0.2995995581150055
237,Generate a Java program that implements selection sort.,Menjana program Java yang melaksanakan jenis pemilihan.,-0.18531951308250427
238,Create a script to retrieve a user's preferred language using browser preferences.,Buat skrip untuk mendapatkan bahasa pilihan pengguna menggunakan keutamaan penyemak imbas.,-0.22742193937301636
239,Suggest a way to find a repeating character in a given string.,Cadangkan cara untuk mencari watak berulang dalam rentetan yang diberikan.,-0.2828635275363922
240,Detect malicious content in a given message.,Mengesan kandungan berniat jahat dalam mesej yang diberikan.,0.25418975949287415
241,Utilize a Machine Learning algorithm to predict the future sales of product,Menggunakan algoritma pembelajaran mesin untuk meramalkan jualan produk masa depan,0.6277763247489929
242,Generate a MySQL query to insert data into a table.,Menjana pertanyaan MySQL untuk memasukkan data ke dalam jadual.,-0.2437630593776703
243,Write a function that sorts an array of strings in alphabetical order.,Tulis fungsi yang menyusun pelbagai rentetan dalam susunan abjad.,-0.4200665354728699
244,Generate a function to convert a given angle from degrees to radians.,Menjana fungsi untuk menukar sudut yang diberikan dari darjah ke radian.,-0.2512184679508209
245,Find the average of an array of numbers in Java.,Cari purata pelbagai nombor di Jawa.,-0.38252538442611694
246,Generate a basic CSS structure for a sidebar navigation,Menjana struktur CSS asas untuk navigasi bar sisi,0.057762984186410904
247,Design a program in Python that can generate a frequency table for a given string.,Reka bentuk program di Python yang boleh menjana jadual kekerapan untuk rentetan yang diberikan.,-0.24294045567512512
248,Write a function to generate a random password.,Tulis fungsi untuk menghasilkan kata laluan rawak.,-0.11066138744354248
249,Rewrite the following code snippet using JavaScript,Tulis semula coretan kod berikut menggunakan JavaScript,0.5386267304420471
250,Write a SQL query to extract an employee's name and total salary for a given date.,Tulis pertanyaan SQL untuk mengekstrak nama pekerja dan jumlah gaji untuk tarikh tertentu.,0.2726735770702362
251,Can you write an algorithm to calculate the intersection of two sets?,Bolehkah anda menulis algoritma untuk mengira persimpangan dua set?,0.22564654052257538
252,"Generate a recurrence relation that counts the number of ways to reach the Nth step of a staircase, ...","Menjana hubungan berulang yang mengira bilangan cara untuk mencapai langkah nth tangga, memanjat sat...",-0.4131620228290558
253,Generate a random password using Python.,Menjana kata laluan rawak menggunakan python.,0.03322209045290947
254,Construct a SQL query which returns the top 10 users from a table sorted by number of registered dev...,Bina pertanyaan SQL yang mengembalikan 10 pengguna teratas dari jadual yang disusun dengan bilangan ...,-0.16677600145339966
255,Write a Javascript function to sort an array of objects by a given property,Tulis fungsi JavaScript untuk menyusun pelbagai objek oleh harta tertentu,-0.44179442524909973
256,Generate a SQL query that can be used to find the total number of books with author id group by book...,Menjana pertanyaan SQL yang boleh digunakan untuk mencari jumlah buku dengan kumpulan ID pengarang o...,-0.12599557638168335
257,Design a swift program to calculate the average of a group of five numbers.,Reka bentuk program SWIFT untuk mengira purata sekumpulan lima nombor.,0.11787903308868408
258,Generate code to create a class that handles exceptions when attempting to type cast a string into a...,Menjana kod untuk membuat kelas yang mengendalikan pengecualian apabila cuba menaip membuang renteta...,-0.6052382588386536
